filename,predicted_plate,confidence,engine,was_flipped,ca_province,ca_series,ca_number,ca_full,edit_dist_full,norm_edit_dist,edit_dist_province,edit_dist_series,edit_dist_number,yolo_ms,ocr_ms,total_ms
0305_08299_b.jpg,55-P8 9613,0.912,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.28,55.48,75.76
0306_04292_b.jpg,59-LI 16511,0.5784,easyocr,False,True,False,True,False,2,0.8182,0,1,0,20.89,56.15,77.04
0307_05979_b.jpg,59 51 06241,0.6846,easyocr,False,True,False,True,False,1,0.9091,0,1,0,20.77,56.41,77.18
0308_07234_b.jpg,54-Ri 11L1,0.3273,easyocr,False,True,False,False,False,4,0.6,0,1,2,20.5,46.02,66.52
0309_06495_b.jpg,71-C2 321.49,0.8822,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.55,56.66,77.21
0311_04070_b.jpg,62-P1 519.09,0.7202,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.9,55.7,76.6
0312_00517_b.jpg,59-P2 110.73,0.8084,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.51,48.04,68.55
0312_05588_b.jpg,79-71 5804,0.5251,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.58,59.97,80.55
0312_08282_b.jpg,75-FI 298.30,0.8034,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.67,47.96,68.63
0313_04659_b.jpg,71-C2 300.79,0.6866,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.51,55.94,76.45
0313_05149_b.jpg,54-N4 6324,0.5726,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.8,54.73,75.54
0313_05945_b.jpg,5901 673.93,0.7498,easyocr,False,True,False,False,False,3,0.8182,0,1,1,20.85,52.35,73.21
0313_05990_b.jpg,16-F2 6303,0.8615,easyocr,False,True,True,True,True,1,0.9,0,0,0,23.07,47.0,70.08
0313_07153_b.jpg,72-c1 393 15,0.7491,easyocr,False,True,True,True,True,3,0.7826,0,0,0,21.12,59.04,80.16
0314_05240_b.jpg,59-B1 378.58,0.8115,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.79,58.08,78.87
0314_06109_b.jpg,47-a8 559.99,0.7373,easyocr,False,True,False,False,False,4,0.6957,0,1,1,20.76,47.65,68.41
0315_04289_b.jpg,"59Y2 486,12",0.4176,easyocr,False,True,False,False,False,3,0.8182,0,1,1,20.84,43.54,64.38
0317_08220_b.jpg,79-82 (09854,0.5965,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.97,60.11,81.08
0318_04662_b.jpg,54-Y4 5335,0.7535,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.33,54.61,74.94
0318_05402_b.jpg,5601 8811,0.5154,easyocr,False,False,False,True,False,3,0.7368,1,1,0,20.67,50.87,71.54
0319_06474_b.jpg,59-C2 048.37,0.9682,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.77,48.14,68.92
0321_07303_b.jpg,54-513 3034,0.5703,easyocr,False,True,False,False,False,3,0.7619,0,1,1,21.1,54.34,75.44
0322_05697_b.jpg,59-U1 528.84,0.6862,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.75,47.95,68.7
0323_01887_b.jpg,59-01 8887.28,0.608,easyocr,False,True,False,False,False,4,0.75,0,1,2,20.8,56.1,76.9
0323_05045_b.jpg,54-57 3211,0.8589,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.47,54.77,75.24
0323_08009_b.jpg,49-B7 031.26,0.5476,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.93,47.77,68.7
0324_00176_b.jpg,54 S4 6869,0.5829,easyocr,False,True,True,True,True,0,1.0,0,0,0,20.95,60.04,80.99
0325_06296_b.jpg,54H3 5581,0.6259,easyocr,False,True,True,True,True,1,0.9474,0,0,0,20.64,54.7,75.35
0326_04993_b.jpg,77-F1 253.89,0.7273,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.61,62.39,83.0
0326_05383_b.jpg,59-U1 438.68,0.7115,easyocr,False,True,True,False,False,2,0.8696,0,0,1,21.65,56.25,77.9
0326_06770_b.jpg,51-h2 2933,0.8103,easyocr,False,True,True,True,True,2,0.8,0,0,0,20.42,46.35,66.77
0326_08228_b.jpg,59-G1 126.71,0.6866,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.63,47.81,68.44
0327_06891_b.jpg,51-K3 8796,0.9407,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.26,59.93,80.19
0327_07257_b.jpg,59-P1 94751,0.4958,easyocr,False,True,True,True,True,1,0.9091,0,0,0,20.74,61.71,82.45
0328_06476_b.jpg,59-C2 [019.09,0.7954,easyocr,False,True,True,False,False,3,0.8333,0,0,2,20.5,56.44,76.94
0333_05790_b.jpg,59-FI 32210,0.6596,easyocr,False,True,False,True,False,2,0.8182,0,1,0,20.89,60.06,80.95
0342_06180_b.jpg,59-71 830.13,0.9103,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.52,47.63,68.15
0343_04212_b.jpg,59-52 [015.72,0.8511,easyocr,False,True,False,False,False,4,0.75,0,1,2,20.7,56.34,77.04
0350_08241_b.jpg,59-P2 207.70,0.9702,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.87,47.61,68.48
0353_04104_b.jpg,52-F3 R889,0.6607,easyocr,False,True,True,False,False,2,0.8,0,0,1,20.96,54.65,75.61
0353_05935_b.jpg,59-U1 729.79,0.6812,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.93,47.84,68.77
0354_08079_b.jpg,69 F2 2160,0.807,easyocr,False,True,True,False,False,1,0.9,0,0,1,20.59,54.34,74.93
0356_06897_b.jpg,59-C1 559.80,0.6953,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.71,58.69,79.4
0357_04948_b.jpg,54-Fl 4078,0.5133,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.57,46.25,66.82
0358_04877_b.jpg,59-EI 707 62,0.7304,easyocr,False,True,False,True,False,3,0.7826,0,1,0,20.91,56.45,77.36
0403_04146_b.jpg,"69-C1 205,91",0.7553,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.85,47.62,68.47
0403_07322_b.jpg,62-PT 53221,0.6273,easyocr,False,True,False,True,False,2,0.8182,0,1,0,20.77,56.41,77.19
0403_08185_b.jpg,66-KI 105.47,0.4704,easyocr,False,True,False,False,False,4,0.6957,0,2,1,20.94,47.94,68.88
0405_04598_b.jpg,54 F2 8259,0.4964,easyocr,False,True,True,True,True,0,1.0,0,0,0,20.53,54.78,75.31
0405_05175_b.jpg,59-U1 48850,0.8801,easyocr,False,True,True,True,True,1,0.9091,0,0,0,20.55,55.8,76.35
0406_04580_b.jpg,55 P6 7093,0.8082,easyocr,False,True,True,True,True,0,1.0,0,0,0,20.02,46.34,66.36
0408_01983_b.jpg,83 PZ 131.73,0.7319,easyocr,False,True,False,False,False,2,0.8696,0,1,1,20.8,56.23,77.03
0409_02113_b.jpg,"68 LA 007,76",0.4071,easyocr,False,True,True,False,False,1,0.9565,0,0,1,20.7,62.65,83.35
0409_04711_b.jpg,59-T1 814.39,0.8006,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.46,47.9,68.36
0409_05079_b.jpg,53 57 7589,0.6405,easyocr,False,True,False,True,False,1,0.9,0,1,0,20.32,54.59,74.91
0411_04882_b.jpg,59-U1 744.90,0.8884,easyocr,False,True,True,False,False,2,0.8696,0,0,1,21.06,55.91,76.97
0412_02169_b.jpg,55FI 6743,0.6391,easyocr,False,False,False,True,False,3,0.7368,1,1,0,20.76,54.23,74.99
0412_06384_b.jpg,59-71 [20243,0.5633,easyocr,False,True,False,False,False,3,0.7826,0,1,1,22.23,62.09,84.32
0412_06438_b.jpg,59 M7 487.00,0.6644,easyocr,False,True,False,False,False,2,0.8696,0,1,1,20.75,56.23,76.98
0414_05793_b.jpg,54-58 4120,0.7146,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.59,54.55,75.14
0415_00096_b.jpg,59-P2 002.63,0.9217,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.66,56.26,76.92
0415_07357_b.jpg,59 279.57,0.988,easyocr,False,True,False,False,False,4,0.8,0,2,3,20.68,55.83,76.51
0416_05808_b.jpg,59-C1 [47167,0.5097,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.64,47.94,68.58
0416_06988_b.jpg,59 C1 236.82,0.5697,easyocr,False,True,True,False,False,1,0.9565,0,0,1,20.63,63.81,84.45
0416_08281_b.jpg,59-Y2 465.89,0.6759,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.84,61.04,81.88
0417_06790_b.jpg,8681 14630,0.8038,easyocr,False,True,False,True,False,2,0.8571,0,1,0,20.72,66.94,87.66
0419_05387_b.jpg,63 85 125 34,0.6403,easyocr,False,True,False,True,False,2,0.8696,0,1,0,21.0,56.21,77.21
0420_05895_b.jpg,59-U1 515.95,0.7049,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.65,56.27,76.92
0420_08001_b.jpg,54-89 5449,0.7568,easyocr,False,True,False,True,False,2,0.8,0,1,0,21.23,54.56,75.79
0421_06749_b.jpg,59-T1 27242,0.9291,easyocr,False,True,True,True,True,1,0.9091,0,0,0,20.89,54.4,75.28
0422_06869_b.jpg,69*07 042.58,0.6641,easyocr,False,True,False,False,False,4,0.6957,0,2,2,20.87,56.43,77.3
0424_04500_b.jpg,51-20 563L,0.5428,easyocr,False,True,False,False,False,4,0.6,0,2,1,21.0,60.65,81.64
0425_04118_b.jpg,67-H2 5949,0.7919,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.69,54.51,75.2
0427_01058_b.jpg,59-T1 802.03,0.6299,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.86,47.71,68.57
0427_04665_b.jpg,63 F6 8411,0.8698,easyocr,False,True,True,True,True,0,1.0,0,0,0,21.2,59.76,80.96
0427_06378_b.jpg,59-01 782.62,0.8554,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.87,47.8,68.67
0427_08390_b.jpg,59 81 234.68,0.5601,easyocr,False,True,False,False,False,2,0.8696,0,1,1,20.88,61.93,82.81
0428_04599_b.jpg,62-L1 209.95,0.6977,easyocr,False,True,True,False,False,2,0.8696,0,0,1,21.04,55.88,76.93
0428_06843_b.jpg,64-C1 042.62},0.6189,easyocr,False,True,True,False,False,3,0.8333,0,0,2,20.75,48.11,68.87
0429_05226_b.jpg,92-L8 7156,0.9712,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.55,54.62,75.17
0429_05390_b.jpg,59-01 769.47,0.6247,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.46,56.43,76.9
0430_01270_b.jpg,59-V1 098.69,0.881,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.81,56.17,76.98
0430_08117_b.jpg,59-[2 11347,0.714,easyocr,False,True,False,True,False,2,0.8182,0,1,0,20.58,43.28,63.86
0432_06360_b.jpg,59-U1 622.31,0.5291,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.73,46.01,66.73
0432_08079_b.jpg,54-S1 9755,0.7484,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.6,47.17,67.77
0432_08145_b.jpg,59 $1 448.95,0.7424,easyocr,False,True,False,False,False,2,0.8696,0,1,1,20.89,61.96,82.85
0434_06493_b.jpg,54-78 5033,0.6372,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.81,54.54,75.35
0435_04232_b.jpg,59-/2 246.14,0.5455,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.97,56.33,77.31
0438_04896_b.jpg,59-51 418.03,0.8457,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.47,47.88,68.35
0438_05376_b.jpg,59 C1 287 40,0.5093,easyocr,False,True,True,True,True,1,0.9565,0,0,0,20.52,47.92,68.44
0438_05738_b.jpg,59-FI 524.78,0.718,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.77,48.05,68.82
0440_04793_b.jpg,59-52 23245,0.4858,easyocr,False,True,False,True,False,2,0.8182,0,1,0,20.78,61.7,82.48
0440_08382_b.jpg,51-01 [478.34,0.7222,easyocr,False,True,False,False,False,4,0.75,0,1,2,20.55,47.8,68.35
0442_01393_b.jpg,62 KT 095.71,0.5962,easyocr,False,True,False,False,False,2,0.8696,0,1,1,20.56,56.12,76.67
0442_05398_b.jpg,"59Y2 187,44",0.4119,easyocr,False,True,False,False,False,3,0.8182,0,1,1,20.69,56.22,76.91
0442_06183_b.jpg,"59-X1 418,19",0.5653,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.6,47.79,68.4
0443_04187_b.jpg,59-FI 827.87,0.6582,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.72,56.08,76.81
0443_05508_b.jpg,85-B1 028.36,0.6524,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.52,47.64,68.15
0444_00002_b.jpg,51-U7 4598,0.6489,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.52,41.87,62.4
0444_06098_b.jpg,62'K1 369.34,0.5191,easyocr,False,True,False,False,False,3,0.7826,0,2,2,20.59,47.81,68.4
0444_06204_b.jpg,54*H3 3457,0.6635,easyocr,False,True,False,False,False,1,0.9,0,2,1,20.41,46.11,66.52
0446_05976_b.jpg,51U2 5965,0.6169,easyocr,False,False,True,True,False,2,0.8421,1,0,0,20.71,54.49,75.2
0448_08176_b.jpg,52-U4 0050,0.8603,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.8,54.43,75.23
0450_05991_b.jpg,72-01 086.82,0.815,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.88,61.59,82.47
0453_06762_b.jpg,52-78 5761,0.7858,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.43,46.1,66.53
0454_06993_b.jpg,60-Y7 7002,0.7763,easyocr,False,True,False,True,False,2,0.8,0,1,0,20.57,46.29,66.86
0454_08363_b.jpg,59-61 868.95,0.7416,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.51,37.42,57.93
0456_06380_b.jpg,13-M? 3521,0.3719,easyocr,False,False,False,True,False,3,0.7,1,1,0,20.32,45.77,66.09
0458_04121_b.jpg,59-$2 460.39,0.538,easyocr,False,True,False,False,False,3,0.7826,0,1,1,20.71,56.23,76.93
0458_06343_b.jpg,29-87 105.59,0.551,easyocr,False,True,False,False,False,4,0.6957,0,2,1,20.6,47.67,68.28
0459_00316_b.jpg,59-U1 [497.26,0.5108,easyocr,False,True,True,False,False,3,0.8333,0,0,2,21.08,47.84,68.92
0459_04862_b.jpg,13-58 0133,0.5394,easyocr,False,False,False,True,False,4,0.6,1,2,0,20.86,50.64,71.5
0459_07112_b.jpg,59-81 338.72,0.9263,easyocr,False,True,False,False,False,3,0.7826,0,1,1,21.21,62.52,83.73
0500_08181_b.jpg,59-77 864.94,0.6576,easyocr,False,True,False,False,False,4,0.6957,0,2,1,20.55,57.26,77.81
0501_05229_b.jpg,55-X2 0010,0.9411,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.79,46.23,67.02
0502_05172_b.jpg,59-C1 677.90,0.6781,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.71,47.83,68.55
0502_05391_b.jpg,16-P9 6204,0.8376,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.83,54.32,75.15
0502_06635_b.jpg,59-MI 97372,0.7097,easyocr,False,True,False,True,False,2,0.8182,0,1,0,20.69,48.24,68.93
0502_07225_b.jpg,59 S1 1783.84,0.5989,easyocr,False,True,True,False,False,2,0.9167,0,0,2,20.31,54.53,74.84
0503_05760_b.jpg,59-C1 436.85,0.6307,easyocr,False,True,True,False,False,2,0.8696,0,0,1,20.6,43.79,64.39
0503_06352_b.jpg,77-Kl 6391,0.586,easyocr,False,True,False,True,False,3,0.7,0,2,0,21.0,45.92,66.92
0504_05562_b.jpg,54-X8 2567,0.5411,easyocr,False,True,True,True,True,1,0.9,0,0,0,20.91,50.86,71.76
0504_05844_b.jpg,59-81 29117,0.9398,easyocr,False,True,False,True,False,2,0.8182,0,1,0,20.71,38.84,59.55
0504_06601_b.jpg,59 C1 [351.32,0.5513,easyocr,False,True,True,False,False,3,0.8333,0,0,3,22.55,57.38,79.92
0505_04350_b.jpg,59 71 69592,0.8345,easyocr,False,True,False,True,False,1,0.9091,0,1,0,24.43,51.56,75.99
0508_05465_b.jpg,59-YI 602.71,0.7729,easyocr,False,True,False,False,False,3,0.7826,0,1,1,21.77,60.95,82.71
0508_06887_b.jpg,59-TI] [927.15,0.4572,easyocr,False,True,False,False,False,5,0.72,0,1,3,22.84,50.58,73.42
0511_02302_b.jpg,59-YI 67747,0.6134,easyocr,False,True,False,True,False,3,0.7273,0,2,0,22.68,50.29,72.97
0512_05758_b.jpg,54-Pl 6793,0.8584,easyocr,False,True,False,True,False,2,0.8,0,1,0,22.09,62.86,84.95
0513_08088_b.jpg,79 NI 259.90,0.4157,easyocr,False,True,False,False,False,2,0.8696,0,1,1,21.76,57.66,79.42
0515_01686_b.jpg,54-K4 0723,0.914,easyocr,False,True,True,True,True,1,0.9,0,0,0,21.37,55.58,76.95
0518_05604_b.jpg,59*01 088.61,0.9143,easyocr,False,True,False,False,False,3,0.7826,0,2,2,21.71,57.25,78.96
0519_02301_b.jpg,59-Y1 584.47,0.4875,easyocr,False,True,True,False,False,2,0.8696,0,0,1,21.53,50.18,71.71
0519_02575_b.jpg,54-59 2073,0.6484,easyocr,False,True,False,True,False,2,0.8,0,1,0,22.07,49.39,71.46
0519_04391_b.jpg,59-52 010.79,0.6222,easyocr,False,True,False,False,False,3,0.7826,0,1,1,22.11,46.2,68.31
0519_04671_b.jpg,94 KI 2426,0.7137,easyocr,False,True,False,True,False,1,0.9,0,1,0,21.51,47.23,68.74
0519_08310_b.jpg,59-P2 230.50,0.934,easyocr,False,True,True,False,False,2,0.8696,0,0,1,21.66,58.03,79.68
0520_05115_b.jpg,59-U1 (452.67,0.5731,easyocr,False,True,True,False,False,3,0.8333,0,0,2,21.67,61.65,83.32
0521_04268_b.jpg,78-N2 5961,0.4643,easyocr,False,True,True,False,False,2,0.8,0,0,1,22.5,48.57,71.06
